dx1,dy1,dz1,dx2,dy2,dz2,azm1_cf,ele1_cf,azm2_cf,ele2_cf,azm1_an,ele1_an,azm2_an,ele2_an,tdoa_bias,time
0.9387894231999472,-3.5184702232553646,-2.798983949247548,-4.453103402507557,-3.0760781987125156,-0.14925345112045915,106.07604431085969,36.50483488936454,34.17404417440787,3.3384020067222564,-75.9576638592104,68.69976969789099,98.1752933528161,70.3595559816554,-4.363056044594001,5.045500755310059
0.938769849683005,-3.518394053282617,-2.798992671379854,-4.453122976024499,-3.076002028739768,-0.1492621732527656,106.00934100233083,36.18236789760681,34.19570859186201,3.1428778190848172,-75.95794446203124,68.6990931531583,98.1752802400938,70.35876865594938,-4.363025944474625,5.057369232177734
0.9388349564399747,-3.5184305544969923,-2.798978088702741,-4.4530578692675284,-3.0760385299541433,-0.14924759057565232,106.0558795350016,36.4470939998908,34.16329467715504,3.3109706229013995,-75.9558907701685,68.6995178198416,98.17513389728784,70.35949098928482,-3.7719293357394648,5.08089280128479
0.9387283814483607,-3.518380284757323,-2.7990264255093567,-4.4531644442591425,-3.075988260214474,-0.14929592738226807,106.008722296558,36.08733457366619,34.18553980873631,3.133002329043447,-75.95941216111879,68.6986575226701,98.17616455179406,70.35835623383423,-4.447451952058969,5.1222052574157715
0.9387595595193674,-3.5184194266480673,-2.7989942983822202,-4.453133266188136,-3.0760274021052183,-0.14926380025513142,105.94684402735389,36.078301164669504,34.15704960749391,3.0863846376921455,-75.95843608272394,68.6992746046062,98.175374140427,70.35892488576282,-3.7202496255333344,5.15789532661438
0.9387547021287945,-3.5184555185958857,-2.7989468099636627,-4.453138123578709,-3.0760634940530363,-0.1492163118365739,106.06280871782798,36.28297471704528,34.2268977705087,3.1977682536548335,-75.95858693390093,68.70001859519431,98.17398438830386,70.3592750591231,-4.344228991019619,5.183050870895386
0.9390107470947888,-3.518466787526041,-2.7989631419138714,-4.452882078612715,-3.076074762983192,-0.1492326437867826,106.08262449813006,36.61894320866677,34.17863075193306,3.365482297621528,-75.95011318300432,68.6999416864917,98.17531679287175,70.36086783940058,-4.499331723892033,5.195448398590088
0.9389324319867218,-3.5183988481726196,-2.7989441608164825,-4.452960393720781,-3.0760068236297706,-0.1492136626893939,106.06772585605508,36.658081468488234,34.15364189668889,3.387417525039688,-75.95229117302424,68.69960067913604,98.17428259576528,70.35984231041438,-4.550836329007221,5.221739053726196
0.938820891702048,-3.51841587828127,-2.798996801784029,-4.453071934005456,-3.076023853738421,-0.14926630365694044,106.01913571214976,36.38517072916085,34.16179366154401,3.249659947203153,-75.95636602288614,68.69922142878856,98.17563092291132,70.35925432584276,-4.2739418049407405,5.283026218414307
0.9389016885807315,-3.518458682292859,-2.798996511452316,-4.452991137126772,-3.07606665775001,-0.14926601332522718,105.98239232721411,36.30671545448058,34.15979130389406,3.1847021004870153,-75.95388237016678,68.6995552400736,98.17599743531487,70.36010415182767,-3.607802397650537,5.295080661773682
0.9389177431465465,-3.5184134961497184,-2.79899082844116,-4.4529750825609575,-3.0760214716068695,-0.14926033031407115,106.01034201238232,36.531122825164594,34.16471755174392,3.268119668609943,-75.95307093442952,68.69925931422915,98.17573630050417,70.35981638373659,-4.311571073434547,5.3186728954315186
0.9387720185030368,-3.5184240422297948,-2.7989848815914202,-4.453120807204467,-3.076032017686946,-0.14925438346433142,106.03464305831935,36.3339645400061,34.19302070480621,3.2171623959461098,-75.95800091883864,68.69940213748156,98.17513245530864,70.35905192113066,-4.470940207665312,5.344769716262817
0.9388601927547942,-3.5184712037372634,-2.7989768391498666,-4.453032632952709,-3.0760791791944144,-0.14924634102277773,106.10796527205683,36.55378427843305,34.19579177260293,3.3625914184247843,-75.9552588227105,68.6998453403332,98.1752927328554,70.35999407565623,-4.363124773074343,5.358047008514404
0.9387661792954574,-3.5184100892618804,-2.799010267611463,-4.453126646412047,-3.0760180647190314,-0.14927976948437452,106.06214197220473,36.33777778611988,34.216218760246875,3.223767841251346,-75.95823301978601,68.69904607421218,98.17586511320721,70.35886091369282,-4.3489603084064425,5.387599229812622
0.9387498050657874,-3.518464329304115,-2.7989751574542843,-4.453143020641717,-3.076072304761266,-0.14924465932719563,106.06682013643108,36.35457363685272,34.1961733077855,3.2614279294949715,-75.95892471558791,68.69981046777973,98.17487952470303,70.35928243048849,-4.428693875503107,5.3992369174957275
0.9388920873077751,-3.5183307079701582,-2.7989081936729137,-4.453000738399728,-3.0759386834273093,-0.14917769554582513,105.79666590669189,36.47648640705849,34.01205212335112,3.172779337503124,-75.9531166624626,68.69942310677199,98.17283514111129,70.35906404810372,-4.4287745733946196,5.424048185348511
0.9388926023126802,-3.518382406557458,-2.7989820659368254,-4.453000223394824,-3.075990382014609,-0.14925156780973672,105.89185231285572,36.500168449515435,34.07365627672376,3.224230335747711,-75.95370766617272,68.69910378391522,98.17529365101646,70.35941063386923,-4.428828316745662,5.436331033706665
0.9388097587899447,-3.5184214189340666,-2.7990063088687354,-4.453083066917559,-3.0760293943912176,-0.14927581074164673,105.95733495810607,36.33177743749583,34.14664645088981,3.175402653687098,-75.95681246129503,68.69917190312492,98.17590949272217,70.35922289491924,-4.428765072621171,5.460677146911621
0.9389839374571352,-3.518424455971643,-2.799018373777369,-4.452908888250368,-3.076032431428794,-0.14928787565028,106.0662120106675,36.630264876675,34.16530952863716,3.364050305207582,-75.95102723701041,68.69907429765598,98.1768321253069,70.36026500800257,-4.555629068769665,5.486846446990967
0.9387762386679541,-3.5184045423732173,-2.7989898105352142,-4.453116587039549,-3.0760125178303683,-0.1492593124081255,106.03485111608997,36.5478362547068,34.15492468047974,3.318552461713077,-75.9577743377991,68.69920244649975,98.17524166792757,70.3589013084002,-3.556049445681807,5.498056888580322
0.9386887620921223,-3.5184408601400143,-2.7990737197188094,-4.453204063615381,-3.0760488355971654,-0.14934322159172086,106.01184878368524,35.71856741752895,34.31433924849903,2.875527473727898,-75.96128328258378,68.69866730369552,98.1776963102315,70.35857895938899,-4.287931103335328,5.527772903442383
0.9388067462710465,-3.5184513139516596,-2.7989906204968733,-4.453086079436457,-3.0760592894088106,-0.14926012236978484,106.07188292460378,36.233585214137996,34.22402172631361,3.2014153688425595,-75.95700771999638,68.699557343392,98.17549907020648,70.35948572334974,-4.461600926930406,5.539348363876343
0.9389801767119059,-3.5183460937055835,-2.7988749860430167,-4.452912648995598,-3.0759540691627345,-0.14914448791592785,105.78942916855976,36.30736363385114,34.02198724321285,3.107915002380627,-75.95009273410808,68.69986496696427,98.17211623965675,70.3597661417368,-4.461690915499529,5.564481258392334
0.9390454243751813,-3.5183878320780972,-2.7988743845586295,-4.452847401332322,-3.0759958075352483,-0.14914388643154072,105.76686485701973,36.550595400176014,33.954737570340406,3.2260284284226213,-75.94812445857659,68.70019376948339,98.1724218041342,70.36051501924597,-4.513375345869053,5.576578378677368
0.9388304987418505,-3.5185034289816333,-2.7988834845962165,-4.453062326965653,-3.0761114044387843,-0.1491529864691278,106.03021311856236,36.77739959604448,34.0998270830911,3.439470197461706,-75.95602099290669,68.70100742415747,98.17238412047426,70.36022794541383,-4.499107533023681,5.602466583251953
0.9388002634113917,-3.5183759072328353,-2.7988332452854903,-4.453092562296112,-3.0759838826899863,-0.14910274715840138,105.82840297454787,36.50604447607379,34.10958094671906,3.0947874333260796,-75.95611950908842,68.70050760827671,98.17034753422482,70.35901590088635,-4.513097292337046,5.615565776824951
0.9388593561686704,-3.5184577734588176,-2.798823710627655,-4.453033469538833,-3.0760657489159686,-0.1490932125005664,105.9124505146086,36.61801055199099,34.24425737727238,3.0569607953688167,-75.95453775979487,68.70123555660764,98.17047374648341,70.36008798731827,-4.428716954458396,5.640091896057129
0.9386025548404944,-3.5188278703582614,-2.79873514299746,-4.45329027086701,-3.0764358458154124,-0.14900464487037096,106.51744806085127,36.36384157537996,34.82751416161907,3.0314445351784114,-75.96480214779393,68.7049800100761,98.16801113835864,70.36189152635237,-4.484776101146102,5.667299032211304
0.9385655881671935,-3.5189462951890813,-2.798590600396753,-4.45332723754031,-3.0765542706462323,-0.14886010226966437,106.66227909971552,36.191224386912126,34.93416450890276,3.040787104064396,-75.96605483849466,68.70731142395726,98.16373731177019,70.36289965193151,-4.512828047681158,5.679010629653931
0.938813688568582,-3.519225382258149,-2.7982686829816723,-4.453079137138921,-3.0768333577153,-0.14853818485458356,106.91682595964336,36.16241691642256,35.10358321601496,3.146893679630419,-75.95781545064611,68.71261681484779,98.15527945401855,70.36723658285814,-3.6825087987676284,5.693942546844482
0.9389656762481451,-3.519680271607017,-2.7969050896905436,-4.4529271494593585,-3.077288247064168,-0.14717459156345503,107.15812338741296,36.01603614031119,35.10429568216134,3.429866563656472,-75.9491616684081,68.729458798144,98.11452453226934,70.37397928952323,-4.390417624022403,5.7208874225616455
0.9387208041561912,-3.5205271810874583,-2.7948783676268087,-4.453172021551312,-3.0781351565446093,-0.14514786949971986,107.68928402382686,35.86869785301359,35.61832626386186,3.421455809812119,-75.95307484979654,68.75583367477763,98.05297300408841,70.38266745839474,-4.389154820433614,5.746342182159424
0.9389769157394259,-3.5209304645635484,-2.7935326328647894,-4.452915909968078,-3.0785384400206994,-0.14380213473770084,107.32937897847394,35.5940675303624,35.52745023158319,2.9858390969644977,-75.94068207661363,68.77210603789987,98.01288303298615,70.38953299224924,-4.38871474981252,5.758083820343018
0.9384035619835218,-3.522532281106176,-2.788130018227411,-4.453489263723982,-3.080140256563327,-0.13839952010032217,107.08794756735861,35.89535753322669,36.00304250310963,2.0952395536883066,-75.94483669464613,68.83737653756907,97.84689469840673,70.40734303550552,-4.497902639014761,5.794323444366455
0.9384230021500426,-3.5246269482982204,-2.779573230710433,-4.453469823557461,-3.0822349237553714,-0.12984273258334444,107.2196122825331,36.78680373137334,36.028333490933406,2.4513011666917848,-75.91746640478077,68.93742319530794,97.58496501728536,70.43691364467814,-4.483976237559098,5.835167169570923
0.9381647906736545,-3.5274219251590213,-2.7687566204371,-4.4537280350338495,-3.0850299006161723,-0.11902612231001149,108.38399830299103,36.75923538212621,36.36279206213346,3.4934562431459275,-75.8929528977271,69.06525989417719,97.2525454720229,70.47332425798578,-5.96056972730812,5.878375768661499
0.9378346614121482,-3.5291603391276505,-2.7620815756507975,-4.454058164295356,-3.0867683145848015,-0.11235107752370865,108.4912897913776,36.654063299877365,36.45939776474703,3.4678917028273184,-75.88360981344971,69.14438560312136,97.04650218813613,70.4945788678589,-7.458056504067665,5.903532028198242
0.9378216319987944,-3.5301619490701936,-2.7585487838903493,-4.454071193708709,-3.0877699245273447,-0.10881828576326066,108.1346249059924,36.33682554545548,36.29536324849642,3.130628238201366,-75.87351295673484,69.18692157057858,96.93793581476253,70.50739913049604,-7.73769243674957,5.9158265590667725
0.9374075151787578,-3.5319813661438952,-2.7515625916779713,-4.454485310528746,-3.0895893416010463,-0.10183209355088269,107.92478613655534,36.317985845544285,36.32586203876469,2.793948288268542,-75.86595754744829,69.26989195235342,96.72154152620337,70.52884141432939,-7.733564186056081,5.9409332275390625
0.9372526907655965,-3.532936666361923,-2.7479097077538355,-4.454640134941907,-3.090544641819074,-0.09817920962674681,107.7838278284597,36.475432212620696,36.233695449417986,2.761940321320072,-75.8598604060011,69.31334290736787,96.60841141494008,70.54034961868224,-7.731469884064137,5.953755855560303
