x,y,z,vicon_gt,uwb_tdoa_meas,time
1.0021639020324498,0.02835358139544335,0.03046145846800181,-0.688264968061266,2.922968864440918,7.043500900268555
1.0021668632138907,0.028326854746434916,0.03048951569524629,-0.6882242654608945,2.922968864440918,7.055202960968018
1.0021250017087475,0.028334707578132903,0.03048351054121556,-0.6882453155737389,2.922968864440918,7.082574367523193
1.0021842966977865,0.02837007527768183,0.030479772332931726,-0.6882698893376631,2.922968864440918,7.100118160247803
1.0021868664504152,0.028333563481420337,0.03049992289423068,-0.6882221797192094,2.922968864440918,7.112285852432251
1.0021667907421372,0.02835219350611287,0.03044860966062476,-0.6882681149199459,-0.7694492936134338,7.136145114898682
1.002183944847013,0.02835698615410249,0.030490719766091186,-0.6882515538256597,-0.7412987351417542,7.161508083343506
1.0021664476953094,0.0283340929521738,0.03052232349152087,-0.6882184478816353,-0.7694492936134338,7.174655199050903
1.0021552422839355,0.028341944029446845,0.030468989284952033,-0.6882516189925512,-0.6709222197532654,7.199573993682861
1.002167648736183,0.028329249663856363,0.03047973791033025,-0.6882306662999786,-0.6709222197532654,7.21167778968811
1.002163337119166,0.02833418942211969,0.03048965736793363,-0.6882328489073744,-0.6709222197532654,7.235983848571777
1.0021615705090279,0.028367959966806622,0.030502843749046007,-0.688263638206791,-0.6099293231964111,7.26109504699707
1.0021673915413167,0.028353692667471356,0.03051329947844438,-0.6882427478957083,-0.6662304997444153,7.27337384223938
1.0021597130820243,0.028331042005558693,0.030498485375580274,-0.688226737216385,-0.6662304997444153,7.306123495101929
1.0021667285486011,0.028374093760609818,0.030491844449241717,-0.6882734426357779,-0.6099293231964111,7.318966627120972
1.0021979425389425,0.02834006715123028,0.03047801772324623,-0.6882354500156183,3.4531383514404297,7.352509260177612
1.0022015881759505,0.02839439138113692,0.030475561609784794,-0.6882932016015832,-0.14544467628002167,7.375956296920776
1.0021703982427046,0.02835395325393163,0.03046705740357597,-0.6882614543200622,-0.7319151759147644,7.399951696395874
1.0021824652828226,0.02837527182848378,0.03048315279500503,-0.6882744482290715,-0.7319151759147644,7.4117021560668945
1.0021872043540827,0.028382769505563513,0.03049807701653686,-0.6882750579017061,-0.7319151759147644,7.424680948257446
1.0021807483952128,0.028360514619818263,0.030470519936730386,-0.6882644496361219,-0.7319151759147644,7.437076807022095
1.0021634151481158,0.028373308710984153,0.030469585996196293,-0.6882826446271033,-0.7319151759147644,7.461490631103516
1.0021746999710073,0.028326305065929692,0.030489751384816355,-0.6882216693612668,-0.7319151759147644,7.473724842071533
1.002208220357649,0.028398336098195788,0.030490552701486415,-0.6882895520354544,-0.6521552205085754,7.498252868652344
1.0021735193610746,0.02834714520486807,0.030472004461957768,-0.6882514194925591,-0.6521552205085754,7.534213542938232
1.002166161449329,0.02835171656075343,0.030479228994220144,-0.6882550727788646,-0.7459904551506042,7.560881853103638
1.0021993179092232,0.02834650430055349,0.030465307639729988,-0.6882472097341079,-0.7459904551506042,7.572799205780029
1.0021832831308763,0.028376011619250373,0.03046842533290798,-0.6882811367727228,-0.7459904551506042,7.59761118888855
1.002144383258549,0.02837850967912784,0.030503057763628664,-0.6882789410719137,-0.15482820570468903,7.612435817718506
1.0021973593341411,0.02839451405195051,0.03046515539937298,-0.688298678079116,-0.7225316762924194,7.637603282928467
1.0021497138597837,0.028360886182852662,0.030513185965075778,-0.6882547461710873,-0.755374014377594,7.677191972732544
1.0022162988778691,0.028363201862919192,0.030470828493270413,-0.6882584833745238,-0.6709222197532654,7.714350938796997
1.002162695350493,0.02836248820549344,0.030459434829886407,-0.688275549674795,-0.7178398966789246,7.739548444747925
1.0021650061768497,0.028372934134292056,0.03046322257172904,-0.6882844957014171,-0.7178398966789246,7.751586198806763
1.0021626810104922,0.028345155624664064,0.030514080454442434,-0.6882345197145336,-0.7178398966789246,7.775871276855469
1.0021770253139073,0.02841165271456447,0.030457000546615712,-0.6883252077009292,-0.7319151759147644,7.800782680511475
1.0021822463218704,0.028325256119054513,0.030502685231528142,-0.6882133519137272,-0.6333881616592407,7.831833600997925
1.002164681607716,0.028383989695665433,0.030476873680066845,-0.6882906447168233,-0.764757513999939,7.856135368347168
1.0021886229182904,0.02840004522294622,0.030485643501943924,-0.6882981895001228,-0.6896892786026001,7.871212005615234
1.0021470499557246,0.02832113261588935,0.03047754353715987,-0.6882279999243499,-0.6896892786026001,7.894663333892822
1.0021726010167322,0.028374353607127263,0.030487744894294344,-0.6882739820026944,-0.6896892786026001,7.919960021972656
1.0021498390387704,0.02838399361548391,0.030487332452860838,-0.6882899420596851,-0.7929081320762634,7.93198299407959
1.0021922036443258,0.028329719939732382,0.03048011891097076,-0.6882250059107307,-0.7929081320762634,7.9578447341918945
1.0022059603876254,0.028359262287230826,0.030480234395104805,-0.6882529330659808,-0.7929081320762634,7.99603271484375
1.002182960030276,0.028377002631597346,0.030488285436146925,-0.6882740360772024,-0.7084563374519348,8.034400701522827
1.0021738486946565,0.0283553218124545,0.030493940181507383,-0.6882509212603911,-0.6756139993667603,8.07349967956543
1.002191885789847,0.02831230398874635,0.030471753183889345,-0.6882100766030206,-0.7084563374519348,8.099886417388916
1.0021651393936708,0.028352277051584877,0.030476400966104437,-0.6882570891918602,-0.7412987351417542,8.111326456069946
1.0021623120420209,0.028358702558726506,0.030492613277770655,-0.68825787703374,-0.68499755859375,8.133435487747192
1.0021933527622358,0.028347940840955235,0.03045876507222462,-0.688252903004428,-0.68499755859375,8.15815806388855
1.002164081436298,0.02832749701270145,0.03049377862116367,-0.6882238598704795,3.0027289390563965,8.190976858139038
1.00221440645649,0.028397602393841453,0.03046778676491623,-0.6882966969096782,-0.38003289699554443,8.219956874847412
1.002194894846073,0.02837016919148064,0.030474928885909806,-0.6882694059803178,-0.38003289699554443,8.231285095214844
1.0022101009514592,0.028319644972917068,0.030482748179028577,-0.688208854979425,-0.7882163524627686,8.25711703300476
1.002164051588015,0.02833721498481935,0.030473760767227954,-0.6882424719986555,-0.6427716612815857,8.29291033744812
1.0021866860805577,0.028360936577578592,0.030472493773462637,-0.6882626279527568,-0.6662304997444153,8.319759368896484
1.0021629054892536,0.028370603923219585,0.030495354883467725,-0.6882692202685834,-0.6662304997444153,8.331591844558716
1.00218769870284,0.028338306928030067,0.030476328562355444,-0.6882367865611103,-0.5817787051200867,8.361636400222778
1.002169526836597,0.02829866944948389,0.030509241450038877,-0.6881855411242399,-0.6803057789802551,8.373705863952637
1.0022070551393054,0.028330003111397616,0.030495335482365004,-0.6882153700885656,-0.6709222197532654,8.39776062965393
1.0021903313200338,0.028373212379083624,0.030498914166595673,-0.6882638088856878,-0.6615387201309204,8.432560682296753
1.0022035249508034,0.02834784985162166,0.030495814714248056,-0.6882349653203033,-0.6615387201309204,8.457475662231445
1.0021855783795828,0.028327543310410465,0.03049787561658028,-0.6882169570526573,-0.6615387201309204,8.48371934890747
1.002204983927496,0.028341306783536205,0.030476693368191775,-0.6882355928823829,-0.6615387201309204,8.495344638824463
1.002187520646163,0.0283501732236774,0.030491634373149556,-0.6882430739357539,2.9323525428771973,8.522406339645386
1.0021879623795018,0.028319150400985926,0.030495026694046815,-0.6882086522517361,-0.2064376175403595,8.533834457397461
1.0021886399221895,0.02836000676797209,0.03047652574028848,-0.6882594930872923,-0.2064376175403595,8.559266090393066
1.002176577060912,0.028368017122251225,0.030482080393620253,-0.6882686363406836,-0.8022916316986084,8.5734384059906
1.0021364491427922,0.028354327073462318,0.03048563301490854,-0.6882624498100269,-0.8022916316986084,8.601456880569458
1.0021894724636562,0.028364378314223098,0.030507560253593316,-0.68825106465808,-0.8022916316986084,8.619162797927856
1.0022053317915713,0.028345011020348653,0.030531748343203356,-0.6882166198237751,-0.8022916316986084,8.631130456924438
1.002203146677137,0.028348456977261172,0.030480273209475755,-0.6882421428821548,-0.8022916316986084,8.658974647521973
1.0022102439830824,0.0283318877854145,0.030511308087963384,-0.6882099701154014,-0.68499755859375,8.673487186431885
1.0021822815972201,0.028359355442527313,0.030439428809278437,-0.6882757307882943,-0.6709222197532654,8.713939189910889
1.0021819930339075,0.028331561998311154,0.030503571569986315,-0.688219735517317,-0.6709222197532654,8.747445344924927
1.0021888974224538,0.0283447517239052,0.030507693366850178,-0.6882303309362787,-0.6709222197532654,8.760279893875122
1.002161085315288,0.02836061353498742,0.030471074884189396,-0.6882691304528663,-0.7694492936134338,8.772547721862793
1.0022106865140727,0.028334764192789515,0.03049115631509071,-0.6882212649600574,3.4812889099121094,8.797070264816284
1.0021568156604894,0.028346293375542442,0.030488810294793372,-0.6882476333200871,-0.17359526455402374,8.833513736724854
1.0021813266146282,0.028374980514668694,0.030506557412542785,-0.6882647175951071,-0.7178398966789246,8.889886856079102
1.0021533350774672,0.028334086398108492,0.030512813430021407,-0.6882255871683101,-0.7178398966789246,8.916516780853271
