dx1,dy1,dz1,dx2,dy2,dz2,azm1_cf,ele1_cf,azm2_cf,ele2_cf,azm1_an,ele1_an,azm2_an,ele2_an,tdoa_bias,time
4.1619387989378405,0.9206839412833276,-2.756263703158617,-1.3146691328613611,1.6553852634603254,-0.12336696030191105,-169.03111588505536,30.163956756476722,-52.23339632291859,5.948569863230312,25.48655052837756,30.690230227384152,-106.25649978517893,70.47836227602976,-5.21997389858194,2.0182831287384033
4.162047147993504,0.9206969905268239,-2.7563063360964244,-1.3145607838056976,1.6553983127038217,-0.1234095932397186,-169.21675835763943,30.178874985415344,-52.24420225579897,6.192108611163146,25.486233643060583,30.690137256190365,-106.26201805810081,70.48047633623989,-6.275789729558331,2.0589756965637207
4.161806676453037,0.9207075772653086,-2.7562724694332394,-1.314801255346165,1.6554088994423064,-0.12337572657653342,-169.05380721007603,30.27249068286683,-52.12383888690079,6.07057737517832,25.487594356768334,30.69072367309365,-106.25488745300169,70.4760205197316,-0.8142071442572161,2.074648141860962
4.161970135269446,0.9207199805027386,-2.756356317203506,-1.3146377965297567,1.6554213026797364,-0.12345957434680008,-169.05150594164562,30.131890988031987,-52.19869443823997,6.050890042482884,25.48733200154237,30.69048364334256,-106.2646699159108,70.47895390108677,-5.220042300699371,2.090306043624878
4.161981678789208,0.9206682669758708,-2.756302279534055,-1.3146262530099941,1.6553695891528686,-0.12340553667734881,-169.40712273972105,30.194257765144037,-52.19498116186996,6.517456076009952,25.486667699374653,30.68994112639719,-106.26018565394291,70.4787033470678,0.015944856219709536,2.114861011505127
4.162058591291209,0.9206891536667299,-2.756336468735033,-1.314549340507993,1.6553904758437277,-0.1234397258783271,-169.39087365892314,30.15704306770467,-52.25473775062258,6.436701295010478,25.48648322936559,30.690000334559723,-106.26451822825992,70.48036963104657,-5.192028072149379,2.130021810531616
4.1618943694976895,0.9207529078155465,-2.7563585861256312,-1.3147135623015118,1.6554542299925443,-0.12346184326892544,-169.2527878981646,30.21726361353269,-52.1534577420888,6.348375763918947,25.487896057062457,30.69098429022803,-106.26370936966671,70.47795135773521,-0.044898784311314,2.1711809635162354
4.161828719723136,0.920731927361192,-2.756342626302196,-1.3147792120760662,1.6554332495381898,-0.12344588344549019,-168.48900053279732,30.00480902056446,-52.227385549549034,5.272596842414785,25.488199204109364,30.69088596274622,-106.26101530952762,70.4763855167583,-0.01665849999074931,2.1951582431793213
4.16190578698809,0.9207038829579095,-2.7563043080255833,-1.3147021448111122,1.6554052051349073,-0.12340756516887733,-168.4067048413291,30.01860636526409,-52.2388026878586,5.127883461328558,25.48722942002179,30.690472075869078,-106.25922919466247,70.47774447674983,-5.388837635044876,2.218474864959717
4.161743600857566,0.9206868270120478,-2.756298890358067,-1.3148643309416361,1.6553881491890456,-0.12340214750136114,-168.54467658918756,30.07764274284125,-52.18848306733434,5.3626269493903225,25.48834359369829,30.690582156139257,-106.2555571065724,70.47421776383028,-0.9361274417189995,2.2305564880371094
4.161787218572444,0.9207220523683606,-2.7562144648612987,-1.3148207132267582,1.6554233745453584,-0.12331772200459301,-168.19638107223616,29.972296393858066,-52.304622105102844,4.7450233996425215,25.48709548538841,30.69097582773964,-106.25011945755529,70.47626751402689,-0.011850669734336794,2.2547993659973145
4.161499031706877,0.9206079603446353,-2.7561693132060285,-1.3151089000923246,1.6553092825216331,-0.12327257034932251,-168.12794424714454,29.517258144482014,-52.51836343331979,4.560202792800944,25.488704336366062,30.69027591321124,-106.24004584940893,70.46885662217039,-0.002098597011043868,2.2980825901031494
4.16194453424647,0.9207035464626232,-2.7563041632776466,-1.3146633975527313,1.655404868639621,-0.12340742042094072,-168.80597072305233,29.80259900665925,-52.441007779601755,5.537126483681904,25.486948446387796,30.69039821256887,-106.25995330006099,70.47852385610707,-5.285674560247332,2.31026029586792
4.16156536239523,0.9206384653085324,-2.756239934799548,-1.315042569403972,1.6553397874855302,-0.12334319194284205,-168.54592598999463,29.982733467401513,-52.26402814740711,5.300389779481864,25.488993505287013,30.690425762888026,-106.24710796091729,70.47021700760833,-0.9405629206209012,2.3364686965942383
4.161883462920105,0.9206961511700151,-2.756265760926989,-1.3147244688790967,1.655397473347013,-0.12336901807028286,-168.81850387582665,30.104585646269925,-52.25464397876558,5.648717179174223,25.48696949049094,30.690464100099064,-106.25571968923201,70.47743091407013,-0.9409991364695856,2.3516933917999268
4.161638751940396,0.9207257348981182,-2.7563459577440326,-1.314969179858806,1.655427057075116,-0.12344921488732652,-168.51047630128534,29.99836440200839,-52.23811061104168,5.286599274574386,25.48960735899658,30.691158525173904,-106.25759903578749,70.47241677765392,-0.9406676715692233,2.3756747245788574
